Id,Date,Text,State
748288099638255617,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748287690437713920,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748287332931907584,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748287031130923009,2016-06-29,New Wildfires Force Evacuations in 2 State.  https://t.co/IAKJvWNb8J https://t.co/H4Z4v9z435,
748285028459753474,2016-06-29,"Firefighters control most of big, deadly California wildfire https://t.co/lIyqBOLT2t via @ReutersUK",
748284996784431104,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748283885142806528,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748283436989718528,2016-06-29,Wildfires rage in California and Arizona https://t.co/IQYe2pONQL,
748282812785135617,2016-06-29,California&amp;#039;s Wildfires Just Tripled in Size https://t.co/e6hpeAgsf1 via @motherjones,
748282733651070977,2016-06-29,"Wildfires rage in California and Arizona: Firefighters battle blazes California and Arizona, the latest wildf... https://t.co/SbSn7LREH2",
748282732069871616,2016-06-29,"Wildfires rage in California and Arizona: Firefighters battle blazes California and Arizona, the latest wildf... https://t.co/vL4cDpP3Ni",
748282730182369281,2016-06-29,"Wildfires rage in California and Arizona: Firefighters battle blazes California and Arizona, the... https://t.co/svdmlt5uYV #Qatar #Doha",
748282516268683265,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748282336240869378,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748282156821028865,2016-06-29,#ClimateChange is tipping Scales toward more #Wildfires. Stay safe and practice fire safety this 4th. #California https://t.co/AN96C3S2MQ,
748282093550112768,2016-06-29,NBCNews: The end is said to be near for a deadly California wildfire https://t.co/X3Ip6sNWC2 https://t.co/iaRgQHma9r,
748281983046848512,2016-06-29,RT @mercnews: New cameras keep electronic eye on Western wildfires https://t.co/cLM7TG3B19 https://t.co/FeImgcvrg9,
748281558990131200,2016-06-29,"#Natural_Disasters_N Deadly California wildfires spark debate about development: FRESNO, Calif. - A speeding ... https://t.co/hSMKB9p26L",
748281023641747457,2016-06-29,RT @bfireman5: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California.,
748280600717471744,2016-06-29,Video: Wildfires rage in California and Arizona https://t.co/xLbrvv3Ib8,
748280265156354048,2016-06-29,California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California.,
748280040035487744,2016-06-29,"Wildfires rage in California and Arizona: Firefighters battle blazes California and Arizona, the latest wildf... https://t.co/w9MnxuuguY",
748280009303851009,2016-06-29,#World Wildfires rage in California and Arizona: Firefighters battle blazes Californ... https://t.co/l35wTG8sxw #Algeria #الجزائر,
748280001523441664,2016-06-29,"Wildfires rage in California and Arizona: Firefighters battle blazes California and Arizona, the latest wildf... https://t.co/VNEY8Abvdz",
748279980283437057,2016-06-29,[Reuters] Wildfires rage in California and Arizona https://t.co/voiiOk0l0G,
748279714100326401,2016-06-29,California drought subsides-but wildfires start early this year. https://t.co/lZoTbpJPVp,
748278736907280385,2016-06-29,"RT @EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says @CAL_FIRE https://t.co/EynuXysMBk https://t.co…",
748278579469791232,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748278235780222976,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748278031765147648,2016-06-29,The end is said to be near for a deadly California wildfire https://t.co/NaDkhF91XB https://t.co/o4C0G46rBo,
748278025498681344,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748278012244701184,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748277979348762624,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748277959400656896,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748277716147855362,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748277715925557248,2016-06-29,RT @techinsider: This year's wildfires are earlier and bigger than ever before — and show no sign of slowing https://t.co/5nna9ZFyRx https:…,
748277640818221056,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748277549520691201,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748277220355903489,2016-06-29,"RT @EdJoyce: Nine California #wildfires destroy 70,000 acres - and 250 homes. @alexiafedz https://t.co/RvWehJj6mm #ErskineFire https://t.co…",
748277075925032960,2016-06-29,End Said to Be Near in Deadly California Wildfire - https://t.co/UzFJWBDgz4: NBCNews.comEnd Said to Be Near in... https://t.co/dnn6lbEJa9,
748277073177907200,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276734429138944,2016-06-29,"66 million dead trees in California could fuel 'catastrophic' wildfires, officials say -  https://t.co/5nrV7stB4P",
748276668075122688,2016-06-29,#NBCNews The end is said to be near for a deadly California wildfire https://t.co/irld1QKcPn https://t.co/6VrgZYTbPX https://t.co/oTDOqFnoSz,
748276607219957764,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276582830190592,2016-06-29,NBCNews: The end is said to be near for a deadly California wildfire https://t.co/1Din0hXfCI https://t.co/fzTDW1UIXR,
748276391527985152,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276355150667777,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276332568543234,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276331113152512,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276259143163904,2016-06-29,#NBCNews The end is said to be near for a deadly California wildfire https://t.co/LQBSQqWZBV https://t.co/LupadVycwc,
748276102674644992,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748276022684975104,2016-06-29,RT @NBCNews: The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748275989663330307,2016-06-29,The end is said to be near for a deadly California wildfire https://t.co/0DcopfqgCu https://t.co/L0qe4tysG9,
748275303898808320,2016-06-29,Yikes! California's wildfires just tripled in size https://t.co/A0azJb1Mw1 via @MotherJones,
748275050562748417,2016-06-29,End Said to Be Near in Deadly California Wildfire: The Erskine Fire in the Sierra Nevada Mountains has burned... https://t.co/TZa81VVgfW,
748274921499934720,2016-06-29,A glance at California wildfires - Fresno Bee https://t.co/c5bkafKXLI #Fresno,
748274713953198080,2016-06-29,RT @CALFIRE_PIO: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California. https…,
748273478000869376,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748272223706710019,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748271397873516544,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748271333277114372,2016-06-29,RT @MotherJones: Yikes! California's wildfires just tripled in size. https://t.co/4BIvfbNrQH https://t.co/BpxalgUI2S,
748269220899631104,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748269136191553537,2016-06-29,"Fast-moving wildfires fanned by strong, erratic winds and high temperatures are burning in California and Arizona. https://t.co/rwhspOTmiR",
748267184250462208,2016-06-29,RT @CALFIRE_PIO: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California. https…,
748267081523691520,2016-06-29,"Here are the latest stats on wildfires in the state as of Wednesday, June 29. https://t.co/xjO9rIjqG5",
748266928230174720,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748266214669987842,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748266208743428097,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748266137557753856,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748265902450216960,2016-06-29,"RT @SenFeinstein: More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748265840462684160,2016-06-29,"More than 3,000 firefighters in California battling wildfires—thank you for your hard work. https://t.co/z9KfA4ZvfC",
748265385720451072,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748264743119421441,2016-06-29,"Crystal Geyser, Aquafina, Dasani and Nestle need to get the fuck out of California, between the heat, wildfires and drought",
748264063839383552,2016-06-29,"CA Wildfire Update By the Numbers: 2 Deaths, 262 Homes Destroyed, 4... https://t.co/6ornJoFkO0 #Heatwave #Wildfires https://t.co/hLWxqONU7N",
748261122956992512,2016-06-29,"🔥#wildfires Nearly 4000 firefighters are battling 12 large wildfires in #California. 
https://t.co/4IEnUqtmhL @CALFIRE_PIO",
748261032678686720,2016-06-29,"Firefighters control most of big, deadly California wildfire - Reuters https://t.co/ktQgWWhXtG",
748260532658933760,2016-06-29,RT @mercnews: New cameras keep electronic eye on Western wildfires https://t.co/cLM7TG3B19 https://t.co/FeImgcvrg9,
748260437406322688,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before . . . https://t.co/EyqupXTjrx https://t.co/R0gbpiS7pX",
748259791525425152,2016-06-29,"Firefighters control most of big, deadly California wildfire - Reuters https://t.co/020LEEBn5x",
748259294269734913,2016-06-29,RT @TheRReport: Yikes! California's wildfires just tripled in size https://t.co/NOn8jaUq7R,
748259250682667008,2016-06-29,"RT @wunderground: 'Explosive' California wildfire claims 150 homes: more than 35,000 acres burned: https://t.co/tRTQKJWmwG https://t.co/T5e…",
748258559234834433,2016-06-29,New cameras keep electronic eye on Western wildfires https://t.co/cLM7TG3B19 https://t.co/FeImgcvrg9,
748258330099912704,2016-06-29,RT @TheRReport: Yikes! California's wildfires just tripled in size https://t.co/NOn8jaUq7R,
748257848505868288,2016-06-29,Arnhem Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the largest… https://t.co/GffNgLb31x,
748255964294348800,2016-06-29,Sending thoughts to those homes that were destroyed. Now is the time to #ActOnClimate :https://t.co/fQgJPJHlZs,
748254932495638528,2016-06-29,"RT @CALFIRE_PIO: California Statewide Fire Summary for 6/28 - Over 5,200 firefighters are battling 9 large wildfires in California. https:/…",
748253781364711424,2016-06-29,Leeuwarden Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/X83NXoyOBN,
748253001920430080,2016-06-29,Utrecht Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the largest… https://t.co/X4x9DDVs0U,
748252831170236416,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748252396493627396,2016-06-29,"'Explosive' California Wildfire Claims 250 Structures: 'There's Nothing, Just Ashes' - https://t.co/uWE71RWqZg",
748251692991381504,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748251380981207042,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748251026449371136,2016-06-29,The Hague Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/omTUNjOa9I,
748250960661708800,2016-06-29,Red flag conditions ahead for Southern California amid several wildfires  - https://t.co/cRlwtp0UrC ^CR,
748248365046063108,2016-06-29,"#California #Wildfires: 9 Large Fires, 2 Deaths, 100’eds of #Homes Destroyed: California… https://t.co/LrsTjHyBgt",
748248051190489088,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748247864057430016,2016-06-29,Rotterdam Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/z1Ku2LOvJi,
748247515372335104,2016-06-29,Groningen Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/I1NjpN4BPH,
748245923164192770,2016-06-29,Maastricht Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/RnF08PKphT,
748245272371863552,2016-06-29,California Drought Causes Largest Die-Off of Sierra Nevada Forests  https://t.co/ySBIMqkoS9 via @nbcbayarea,
748244705348050945,2016-06-29,RT @CALFIRE_PIO: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California. https…,
748243901874585600,2016-06-29,Eindhoven Weather - A huge fire burning in the southern Sierra Nevada mountains of California is the now the… https://t.co/rrhMJXDW1Q,
748243375111868417,2016-06-29,"RT @EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says @CAL_FIRE https://t.co/EynuXysMBk https://t.co…",
748242390448738304,2016-06-29,Deadly California wildfires spark debate about development. #FireSeason #CaliforniaDrought https://t.co/UxurusVG5D https://t.co/TXVbZ7hAr7,
748240906885570560,2016-06-29,RT @CALFIRE_PIO: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California. https…,
748240789486993408,2016-06-29,"RT @EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says @CAL_FIRE https://t.co/EynuXysMBk https://t.co…",
748238402349314048,2016-06-29,"Here are the latest stats on wildfires in the state as of Wednesday, June 29. https://t.co/pUHWhO42s7",
748236298285002752,2016-06-29,NATION: Wind and heat are driving wildfires in the West https://t.co/AUFsgY3cs1,
748232050663006208,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slowing https://t.co/BLa9Fl4VT8",
748230895295860736,2016-06-29,"""In short, the state is a tinderbox."" https://t.co/1wtJUXny3o",
748230169098231808,2016-06-29,RT @Blkbullwildfire: New article says bad zoning decisions share the blame with Climate Change for wildfire destruction: https://t.co/oNZTy…,
748230033920004096,2016-06-29,"RT @EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says @CAL_FIRE https://t.co/EynuXysMBk https://t.co…",
748228037406228480,2016-06-29,"RT @LoftBoardingNW: This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https:…",
748227631640784897,2016-06-29,RT @CALFIRE_PIO: California Statewide Fire Summary for 6/29 - Nearly 4000 firefighters are battling 12 large wildfires in California. https…,
748227319802662913,2016-06-29,"#Firefighters control most of big, deadly #California #wildfire https://t.co/I0Z6PWeQ2G",
748227218057347073,2016-06-29,"RT @BI_Science: This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/l8BJvojjsk https://t.co/7zd3tTvl…",
748227048410255361,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/BAvvVdEIzk",
748227048393498624,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/CTUhhGaQXA",
748226100736696320,2016-06-29,Wind and heat are driving wildfires in the West https://t.co/oxmoduhdxx,
748226077219258368,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slowin... https://t.co/SJ9yk7xDVi",
748225434878361600,2016-06-29,"RT @RASHARDNAMUH: #TECH + #INFO | This year's wildfires are earlier, more frequent, and bigger than ever b... https://t.co/KumfdyfTKT | #IG…",
748225235279822848,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they… https://t.co/AlUZqUnNL6",
748224793384648706,2016-06-29,"RT @SAI: This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/ZFxdbBM8YQ https://t.co/F0nOq2YHhu",
748224550752550912,2016-06-29,California's Wildfires Just Tripled in Size https://t.co/EFoY2RTb2B https://t.co/pqsfgMgvN8,
748224179367927809,2016-06-29,"#TECH + #INFO | This year's wildfires are earlier, more frequent, and bigger than ever b... https://t.co/KumfdyfTKT | #IG NAMUHSTRADAMUS",
748224160040554496,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/TIITzH2ipy",
748224158559936512,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/Dx8fsqLaUR",
748224156643123201,2016-06-29,"techStream©: This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no... https://t.co/cCyNDxpQH4",
748224154864754688,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/XnaJ2AgUuD",
748224153983950851,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/67MX8XQJuC",
748224153291882496,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/PORr5Aq93o",
748224151370924034,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/ksSxSWqqDo",
748224145947688960,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/4k5ar6RG3J",
748224124359630852,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/bSjXFhbAUq",
748224119141892096,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slow... https://t.co/ygCn2pRNSG",
748223078157553665,2016-06-29,"RT @UCfirecenter: Drought, dead trees and dry shrubs contributing to wildfires @usfs_r5 scientist tells @amartinezla @KPCC https://t.co/35T…",
748222459942318080,2016-06-29,RT @NBCLA: Take a look at some of the biggest wildfires in California this year https://t.co/h8mtzGAOr1 https://t.co/13mISESN3f,
748222410009128960,2016-06-29,"Coordinated Effort Continues To Remove State’s Dead Trees: As wildfires burn across California, new estimates on… https://t.co/ye2RUdWxQ9",
748222244996812800,2016-06-29,"California Wildfires: 9 Large Fires, 2 Deaths, 100'eds of Homes Destroyed - Live Trading News https://t.co/sXJgRFjhzU via @livetradingnews",
748221746529042432,2016-06-29,"RT @SAI: This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/ZFxdbBM8YQ https://t.co/F0nOq2YHhu",
748221367951237120,2016-06-29,Deadly California wildfires spark debate about development https://t.co/sBqyNv3cGz via @BostonGlobe,
748221296874512385,2016-06-29,"Here are the latest stats on wildfires in the state as of Wednesday, June 29. https://t.co/tHQHSmc6IJ",
748221071199961088,2016-06-29,"RT @EdJoyce: #California 6/27/2016
•Wildfires north-to-south
•66 million dead trees in forest lands 
•100% in drought
#CAdrought https://t.…",
748220789577547777,2016-06-29,RT @CaFireScience: Deadly wildfires spark debate about development with quotes from UC Berkeley's Bill Stewart https://t.co/9ygPzhxHST,
748220731100565504,2016-06-29,Deadly wildfires spark debate about development with quotes from UC Berkeley's Bill Stewart https://t.co/9ygPzhxHST,
748220684887793664,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/l8BJvojjsk https://t.co/7zd3tTvlTQ",
748220679598841856,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/amIWTgnlnO https://t.co/duGIrqrTya",
748220674091671552,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before https://t.co/ZFxdbBM8YQ https://t.co/F0nOq2YHhu",
748219390022279168,2016-06-29,"RT @CBSEveningNews: 22 large wildfires are burning in the West. @CBSMireya reports on the biggest of them - near Bakersfield, California ht…",
748219273579925504,2016-06-29,"#California #News Wind and heat are driving wildfires in the West: Fast-moving wildfires fanned by strong, er... https://t.co/3bwJLWD407",
748218898512646144,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no ... https://t.co/P3Aqhs0OUA",
748218050818736129,2016-06-29,"chilewildfires: RT EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says CAL_FI… https://t.co/q6r3CLLno2)",
748217982606778368,2016-06-29,"RT @EdJoyce: 6/29/2016: 4,000 firefighters working 12 #wildfires throughout #California says @CAL_FIRE https://t.co/EynuXysMBk https://t.co…",
748217367365226497,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748215074876121088,2016-06-29,"66 million dead trees in California could fuel 'catastrophic' wildfires, officials say... https://t.co/3xHWOwaikg",
748214602387755008,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slowing https://t.co/fkyVf9tP26",
748214598998757376,2016-06-29,"This year's wildfires are earlier, more frequent, and bigger than ever before — and they show no sign of slowing https://t.co/1cKn9FyuOB",
748213709605117953,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748211168217436160,2016-06-29,Yikes! California's wildfires just tripled in size https://t.co/JIAj7nbVsg via @MotherJones SCARY. WILDFIRE SEASON MAKES ME CRY NOW,
748210884846190592,2016-06-29,"RT @iyadabumoghli: Drought Kills 66 Million Trees in California, Increasing Risk of Catastrophic Wildfires https://t.co/YQkleaZK50",
748209734205870080,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748208796682489856,2016-06-29,RT @techinsider: This year's wildfires are earlier and bigger than ever before — and show no sign of slowing https://t.co/5nna9ZFyRx https:…,
748208377587699713,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748207653818667008,2016-06-29,"Deadly California wildfires spark debate about development
&lt;p&gt;&lt;a https://t.co/Ou3zZEKKg1",
748207466190512128,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748207180726341632,2016-06-29,Fed'l judge in #Wyoming rules fed'l agencies such as #BLM lack authority to regulate #hydraulicfracturing: https://t.co/E2cWT3Y2TS #fracking,
748206444516880384,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
748205840310558720,2016-06-29,California&amp;#039;s Wildfires Just Tripled in Size https://t.co/kSaDwhhr3i via @motherjones,British Columbia
748205468388974592,2016-06-29,Stark reminder of threat posed by wildfires in California being right next to one. Smoke heavy in air. Be safe https://t.co/LK3NFUJV2n,
748205025923497985,2016-06-29,RT @MikeHudema: California's #Wildfires Just Tripled in Size: https://t.co/N0U8CbM4Xm #ActOnClimate #climatechange #cdnpoli https://t.co/36…,
