fire_name,gis_acres,year,alarm_date,cont_date,lat,lon
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.33214687143491,-119.01972654909572
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.334849202923046,-119.02070414699186
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.34567890187127,-119.0189953051831
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.353007642218934,-119.02213619450542
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.35062818081691,-119.03174921548114
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.34710657957663,-119.04278991456482
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.342411192931124,-119.05067584984664
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.33603210051856,-119.05726750773846
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.334721861446496,-119.06321726995242
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.333127364643644,-119.06801199184879
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.330132323883184,-119.07604906777887
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.32747367290186,-119.07739643650048
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.325735451146706,-119.07863151491323
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.32693829452143,-119.0818281824282
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.32125733159842,-119.08902605311812
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.312819415442675,-119.0952595715708
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.30672849802707,-119.09689328637407
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.301426886952775,-119.10512956910821
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.300225259392704,-119.10664052733128
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.2996184960575,-119.10736626187628
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29911880889334,-119.10768749043872
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29578915001917,-119.11191579131079
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.294190153081935,-119.11538028793447
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29158226298145,-119.11735999875087
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28903245766483,-119.11943690997596
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28725337847816,-119.12064201250601
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28649973500717,-119.12130038687941
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28287044686467,-119.12256882423029
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28069384980048,-119.1204057088739
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.281112635201424,-119.11869249765957
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28143624219131,-119.11612267904145
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.284101237998186,-119.11408585962748
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.281988277476074,-119.11220132711205
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28080806461253,-119.11136375680577
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28255934638538,-119.11113532870374
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.283652742220944,-119.11062387738833
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.2844248446147,-119.11008836559633
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28419415639083,-119.10894159157597
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28362310155857,-119.10334755323137
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.27993854864805,-119.10210279996295
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28382503179686,-119.1004847760328
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28469455357341,-119.09971123584332
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28485092536553,-119.09784489241575
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.2829044611163,-119.09578854003428
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28075208361568,-119.09147165719034
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.282359983526696,-119.0895886625907
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28291096840193,-119.08771287697117
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28377258661446,-119.0872491064344
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28437147275544,-119.08742420425294
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28459359289958,-119.08764515118527
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28504718054136,-119.08793658981628
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28563403877308,-119.08819139874326
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.286231250564384,-119.08863128217833
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28665453588307,-119.08879682371887
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28706604537776,-119.0890758575141
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28751996702749,-119.08934600786951
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.287837935314364,-119.0895780184529
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28806902397371,-119.08985596169336
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28856653171599,-119.09000138815807
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.28888026553155,-119.09013960474432
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.289221494165105,-119.09037010795466
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.289838484967625,-119.09052827432673
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29033955584012,-119.09061770879978
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.290717244022936,-119.0907076472277
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29119752654533,-119.09083454863465
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29162483687303,-119.09086991979895
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29291535570137,-119.0907747855154
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.2933172688896,-119.09067965033357
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.29385362685811,-119.09044386772432
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.294158936844816,-119.09027044706042
MARIA,10042.459,2019,2019-10-31,2019-11-05,34.294199757219346,-119.09030355447021
,,,,,,
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28448132120422,-118.80938121933235
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28478705862961,-118.80937733052549
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28469540491344,-118.80986255013632
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.284312327014,-118.81047269575878
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.283658664562665,-118.81119839796443
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28287030954879,-118.81152141058104
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28203948717441,-118.81216190668366
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28147094509866,-118.81290578090918
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28170477683875,-118.81341740829443
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.281706039420186,-118.81399086492402
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28170265323764,-118.81494003024311
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28186767195167,-118.8155799011183
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.281811267089324,-118.81624174388705
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.281969608997755,-118.81670861091662
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28230179610292,-118.81691039319068
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.282446726825455,-118.81717341721092
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.282588223647146,-118.81755111477044
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.283239685503496,-118.81805166952148
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.283584127938724,-118.81828338635576
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28360237743423,-118.81885377703532
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28385974782046,-118.81999342831375
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.284087927458025,-118.82121231189859
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28386318809954,-118.82310683547661
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28379094814728,-118.82459898926581
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28340799972896,-118.8258380005029
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28157433077418,-118.82705236017195
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.28010821225521,-118.82686709342441
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27789158906048,-118.82592262629423
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.277275029412124,-118.82611437258996
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.276667252622715,-118.82720336068304
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27609552533986,-118.83034873080199
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27631110017432,-118.83303860476627
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.276438000251446,-118.83632500050335
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27651799989038,-118.83771000055053
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27661885075383,-118.83822649141473
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.276956246199816,-118.83939021664446
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27614154544546,-118.84067704610246
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27582317288635,-118.84305490103257
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27512108622337,-118.8437253487634
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27375268297458,-118.84502267413716
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27373215387611,-118.84707007301022
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27335908535261,-118.84878435681298
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27328438296323,-118.85070309358117
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27258362095919,-118.85215709951352
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271859479634784,-118.85393577725083
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271333324451156,-118.85398149431224
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271162651352626,-118.85404854995497
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27118259981754,-118.85424971598474
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271080640039955,-118.85427922025194
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27093434903054,-118.85424971688305
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270730427265,-118.85411292322821
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270495916920204,-118.8539401376732
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270107732194184,-118.85357312737062
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.269771768008894,-118.85326668597608
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26966537311908,-118.85315403274787
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26987151267823,-118.85308161326458
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27023946251775,-118.85293409282694
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27043615416665,-118.85270863006366
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270489600201664,-118.85246689970892
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270536322676065,-118.85210657826195
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270553799241505,-118.8516702997661
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27054719968939,-118.85143429976456
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27065928139421,-118.85103660930007
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.270733399655334,-118.85088170021922
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27071569967829,-118.85067250055587
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27085277399947,-118.85047554492984
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271054799500355,-118.85031849965522
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27129860028466,-118.8501199998252
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27140280020813,-118.84994029993746
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27134509960458,-118.84962109977091
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27130970064666,-118.84929390010676
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27142940006389,-118.84868770078336
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27156460027792,-118.84836849971852
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27168430007459,-118.84806810039255
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27170420016314,-118.84779450050648
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271801800130326,-118.84758529994481
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27175080021791,-118.84723120022946
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27173970065645,-118.84711860000186
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27183940067767,-118.84694689961174
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271890399794046,-118.84668939933215
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27196129964951,-118.8464667994997
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271994599726476,-118.84614500050704
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27196360017467,-118.845903599834
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27204410218391,-118.84563502602192
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272141014347106,-118.84535059874173
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272205317538685,-118.84515662462411
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27233998201955,-118.84473196942974
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272416312458084,-118.84452713108709
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27258313992359,-118.84419859113653
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27277829390621,-118.84413324229287
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.273099222718116,-118.84407237065258
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.273282567959775,-118.84388812259458
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27346080779064,-118.84343826965647
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27364905310305,-118.84287541943543
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2735871880851,-118.84224813216072
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27301429591756,-118.84238019888052
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27286578052103,-118.84179530310409
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272229592125434,-118.84169903873996
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271799714138716,-118.84122595806355
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2714209892486,-118.8411902617091
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27116340855112,-118.8408864631581
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27112970727505,-118.84067527642135
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2713269565734,-118.8404286035359
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271686276944116,-118.8404712214096
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27196756726277,-118.83986454058922
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272059329135175,-118.83976742372386
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272418695370575,-118.83980050687916
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27275446116856,-118.83800219915625
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.273061757839095,-118.83728874817444
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27318106132523,-118.83690934471421
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27333630911836,-118.8365081139892
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27349517474538,-118.83601629625262
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27382214040123,-118.83574261551813
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27382572658739,-118.83544223146355
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27369499957262,-118.83510699996245
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27349573446283,-118.83477770093549
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27325100025582,-118.83448699982135
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.273033742867085,-118.83402908091033
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27277018090308,-118.8339039428963
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2726770204993,-118.83355603706487
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272567066058365,-118.83343787267239
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272436649611805,-118.8331344388374
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.272276580876,-118.83300085126983
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27200138326634,-118.83266089013873
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271798668915835,-118.83240528171117
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27178406845732,-118.8319512569969
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.271594461215585,-118.8312931125922
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2709017389227,-118.83123883189114
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26999009837306,-118.83124273237611
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.27063289880512,-118.8282762096437
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26852050691755,-118.82829766680257
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.267527465707495,-118.82840495619021
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26702207399479,-118.82978897527711
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.266986606402,-118.83089404501038
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.265523613630016,-118.83117299526232
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26516007679516,-118.83108716483017
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26456600269027,-118.82996063703969
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.2642201972151,-118.8301215693245
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.263883256246615,-118.83059363849789
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26340111824468,-118.8313017409105
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26319717821125,-118.83177381008386
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.262727228395164,-118.83229952305277
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26270949406625,-118.83286815123772
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26212427025064,-118.8327072189529
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26200899807556,-118.83332949093334
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26186712361285,-118.83404832372203
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.261831655330994,-118.83483152798732
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.262674026139614,-118.83497100221496
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.263250380135894,-118.83518558009193
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26462474583343,-118.8353035971607
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26454271775076,-118.83577467818728
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.264254104681314,-118.83611476957405
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.263984526881025,-118.83640003677904
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26380724101341,-118.83695534654159
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.263692107749605,-118.83732272515344
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26343367780701,-118.83750883272413
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26302482408668,-118.83834927763934
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.263039651020165,-118.84037087689742
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.262868407240056,-118.8403534423944
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26268220025338,-118.8405438789464
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26246052483779,-118.8405036460998
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.261760026031176,-118.84050901083866
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26137608707376,-118.84056049328761
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.261008535751735,-118.84113396518856
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.260500887922795,-118.8418581618178
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.260243737064634,-118.84225244587073
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26017501606788,-118.8424214252639
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.26017279837448,-118.8427540193113
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.260148414137184,-118.84301151150602
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.25994668317409,-118.84295518534108
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.25969174832787,-118.8429035528735
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.25957647356163,-118.84284722670856
EASY,1806.2338,2019,2019-10-30,2019-11-13,34.25948114839316,-118.84271848016202
